timestamp_ms ,valid_samples ,distance_cm,80
65104,78.86,7,80
65224,78.89,7,80
65343,78.86,7,80
65462,78.83,7,80
65582,78.87,7,80
65700,78.96,7,80
65819,79.25,7,80
65939,79.23,7,80
66058,79.25,7,80
66178,79.3,7,80
66296,79.32,7,80
66416,79.31,7,80
66535,79.33,7,80
66655,79.23,7,80
66774,79.14,7,80
66893,78.62,7,80
67012,78.33,7,80
67131,78.25,7,80
67250,78.36,7,80
67368,78.42,7,80
67488,78.71,7,80
67607,78.79,7,80
67726,78.77,7,80
67846,78.86,7,80
67964,79.16,7,80
68083,79.64,7,80
68203,79.85,7,80
68323,79.68,7,80
68442,79.42,7,80
68561,79.85,7,80
68681,79.85,7,80
68800,79.64,7,80
68920,79.4,7,80
69040,79.84,7,80
69158,79.41,7,80
69278,79.46,7,80
69398,78.94,7,80
69517,78.48,7,80
69636,78.21,7,80
69754,78.01,7,80
69873,78.04,7,80
69992,78.11,7,80
70111,78.23,7,80
70230,78.32,7,80
70348,78.51,7,80
70468,78.62,7,80
70587,78.65,7,80
70706,79.04,7,80
70823,74.67,7,80
70940,79.85,7,80
71060,80.22,7,80
71179,80.1,7,80
71299,80.04,7,80
71418,79.64,7,80
71538,81.41,7,80
71658,81.3,7,80
71778,81.66,7,80
71899,82.89,7,80
72018,83.07,7,80
72139,81.84,7,80
72260,80.93,7,80
72380,80.31,7,80
72500,80.02,7,80
72619,79.89,7,80
72737,79.23,7,80
72857,79.15,7,80
72976,78.91,7,80
73095,79.13,7,80
73214,79.33,7,80
73333,79.4,7,80
73453,79.38,7,80
73572,79.37,7,80
73692,79.31,7,80
73811,79.31,7,80
73930,79.31,7,80
74049,79.33,7,80
74169,79.31,7,80
74289,79.34,7,80
74407,79.33,7,80
74527,79.25,7,80
74646,78.96,7,80
74765,78.88,7,80
74885,78.87,7,80
75003,78.86,7,80
75123,78.88,7,80
75242,79.31,7,80
75361,79.33,7,80
75481,79.39,7,80
75599,79.7,7,80
75719,79.83,7,80
75839,79.85,7,80
75959,80.3,7,80
76078,80.49,7,80
76197,80.57,7,80
76317,80.49,7,80
76437,80.39,7,80
76557,80.66,7,80
76677,80.57,7,80
76796,80.4,7,80
76916,80.3,7,80
77036,80.31,7,80
77156,80.28,7,80
77276,80.3,7,80
77395,80.31,7,80
77515,80.3,7,80
77635,80.3,7,80
77755,80.12,7,80
77875,80.29,7,80
77993,80.8,7,80
78114,80.93,7,80
78234,80.77,7,80
78354,80.85,7,80
78474,81.19,7,80
78594,81.09,7,80
78714,80.86,7,80
78834,80.76,7,80
78954,80.76,7,80
79074,80.76,7,80
79194,80.77,7,80
79313,80.58,7,80
79433,80.41,7,80
79553,80.26,7,80
79673,79.86,7,80
79793,79.87,7,80
79912,79.58,7,80
80031,79.41,7,80
80151,79.39,7,80
80270,79.4,7,80
80390,79.4,7,80
80508,79.36,7,80
80628,79.32,7,80
80748,78.97,7,80
80867,79.1,7,80
80986,79.09,7,80
81105,79.22,7,80
81224,79.08,7,80
81344,79.03,7,80
81463,79.3,7,80
81583,79.33,7,80
81701,79.03,7,80
81821,78.94,7,80
81940,79.06,7,80
82059,79.12,7,80
82179,79.17,7,80
82297,79.31,7,80
82417,79.16,7,80
82536,79.31,7,80
82656,79.31,7,80
82775,78.96,7,80
82894,78.87,7,80
83013,78.86,7,80
83132,78.88,7,80
83252,78.88,7,80
83371,78.86,7,80
83489,78.88,7,80
83609,78.88,7,80
83728,78.85,7,80
83847,78.87,7,80
83966,78.87,7,80
84085,78.92,7,80
84204,78.96,7,80
84324,78.96,7,80
84443,79.02,7,80
84562,79.04,7,80
84681,78.94,7,80
84800,78.95,7,80
84920,78.97,7,80
85039,78.93,7,80
85158,78.97,7,80
85277,79.26,7,80
85396,79.03,7,80
85516,78.93,7,80
85635,78.95,7,80
85754,78.96,7,80
85873,79.02,7,80
85992,79.11,7,80
86112,79.04,7,80
86231,78.96,7,80
86350,78.92,7,80
86469,78.92,7,80
86588,78.93,7,80
86708,78.93,7,80
86827,78.93,7,80
86946,78.95,7,80
87065,79.01,7,80
87184,78.95,7,80
87304,78.96,7,80
87422,78.89,7,80
87541,78.9,7,80
87661,78.85,7,80
87780,78.85,7,80
87899,78.87,7,80
88018,79.07,7,80
88137,79.27,7,80
88257,79.51,7,80
88376,79.87,7,80
88496,80.05,7,80
88615,80.29,7,80
88735,80.6,7,80
88855,80.24,7,80
88975,80.03,7,80
89095,80.03,7,80
89213,80.3,7,80
89333,80.23,7,80
89453,80.33,7,80
89573,80.29,7,80
89693,80.3,7,80
89812,80.27,7,80
89932,80.1,7,80
90052,80.12,7,80
90171,79.96,7,80
90291,79.85,7,80
90411,79.84,7,80
90530,80.03,7,80
90649,80.29,7,80
90769,79.87,7,80
90889,80.12,7,80
91009,80.31,7,80
91128,80.3,7,80
91248,80.3,7,80
91368,80.2,7,80
91487,79.96,7,80
91607,79.84,7,80
91726,79.75,7,80
91846,79.83,7,80
91965,79.87,7,80
92085,79.49,7,80
92205,79.4,7,80
92323,79.41,7,80
92443,79.58,7,80
92562,79.84,7,80
92682,79.84,7,80
92802,80.11,7,80
92921,80.09,7,80
93041,80.12,7,80
93160,79.85,7,80
93280,79.3,7,80
93400,79.11,7,80
93518,79.04,7,80
93638,78.97,7,80
93757,79.03,7,80
93876,79.33,7,80
93996,78.91,7,80
94114,78.88,7,80
94234,78.9,7,80
94353,78.86,7,80
94472,78.88,7,80
94592,78.88,7,80
94710,78.8,7,80
94829,78.64,7,80
94949,78.45,7,80
95068,78.42,7,80
95186,78.78,7,80
95305,78.83,7,80
95425,78.88,7,80
95544,78.98,7,80
95663,79.16,7,80
95782,79.4,7,80
95901,79.42,7,80
96021,79.1,7,80
96140,79.11,7,80
96260,78.96,7,80
96378,78.89,7,80
96498,78.87,7,80
96617,78.85,7,80
96736,78.66,7,80
96856,78.81,7,80
96974,78.82,7,80
97093,78.85,7,80
97213,78.83,7,80
97332,78.81,7,80
97451,78.86,7,80
97569,78.87,7,80
97689,78.8,7,80
97808,78.86,7,80
97927,78.86,7,80
98046,78.78,7,80
98165,78.51,7,80
98284,78.26,7,80
98403,78.14,7,80
98523,78.06,7,80
98641,78.03,7,80
98760,77.01,7,80
98878,74.59,7,80
98996,73.07,7,80
99112,74.04,7,80
99230,72.65,7,80
99346,72.32,7,80
99463,72.98,7,80
99579,73.01,7,80
99696,72.31,7,80
99813,72.14,7,80
99929,72.35,7,80
100045,72.29,7,80
100162,77.9,7,80
100281,77.96,7,80
100400,77.88,7,80
100518,77.87,7,80
100637,77.87,7,80
100756,77.94,7,80
100875,78.01,7,80
100994,78.58,7,80
101112,78.32,7,80
101232,78.34,7,80
101351,78.54,7,80
101470,78.4,7,80
101588,73.55,7,80
101706,74.89,7,80
101823,78.62,7,80
101942,78.51,7,80
102062,76.83,7,80
102179,70.74,7,80
102295,70.95,7,80
102411,73.11,7,80
102529,71.51,7,80
102644,70.23,7,80
102760,69.89,7,80
102876,70.14,7,80
102991,69.71,7,80
103107,70.19,7,80
103223,70.58,7,80
103340,70.69,7,80
103455,70.25,7,80
103571,71.16,7,80
103687,71.02,7,80
103802,71.15,7,80
103919,71.07,7,80
104035,70.7,7,80
104151,70.44,7,80
104266,70.77,7,80
104382,71.22,7,80
104499,71.11,7,80
104614,70.37,7,80
104730,70.98,7,80
104846,70.87,7,80
104962,70.76,7,80
105077,71.35,7,80
105194,71.32,7,80
105310,71.21,7,80
105426,70.71,7,80
105542,71.33,7,80
105658,70.7,7,80
105774,71.52,7,80
105890,71.08,7,80
106006,71.59,7,80
106123,71.71,7,80
106238,70.68,7,80
106354,70.76,7,80
106470,70.71,7,80
106586,71.29,7,80
106702,71.18,7,80
106818,71.25,7,80
106934,71.65,7,80
107051,71.78,7,80
107166,71.07,7,80
107283,71.25,7,80
107399,70.61,7,80
107514,71.2,7,80
107630,71.52,7,80
107747,70.97,7,80
107863,70.91,7,80
107978,71.07,7,80
108095,70.86,7,80
108211,70.87,7,80
108326,70.78,7,80
108442,71.14,7,80
108559,70.7,7,80
108675,71.4,7,80
108790,71.12,7,80
108906,71.27,7,80
109023,70.98,7,80
109138,71.06,7,80
109254,70.88,7,80
109370,70.53,7,80
109486,71.04,7,80
109602,71.63,7,80
109718,70.95,7,80
109834,70.52,7,80
109949,70.94,7,80
110066,71.09,7,80
110182,70.76,7,80
110298,70.68,7,80
110413,70.44,7,80
110529,70.83,7,80
110645,70.83,7,80
110761,70.42,7,80
110877,70.17,7,80
110992,70.59,7,80
111108,70.84,7,80
111224,70.53,7,80
111340,70.52,7,80
111456,70.76,7,80
111571,71.49,7,80
111687,70.75,7,80
111804,70.88,7,80
111920,70.73,7,80
112035,70.62,7,80
112151,70.72,7,80
112267,70.54,7,80
112382,71.02,7,80
112498,70.83,7,80
112614,70.69,7,80
112731,70.5,7,80
112846,70.42,7,80
112962,70.76,7,80
113078,70.77,7,80
113193,71.0,7,80
113309,71.35,7,80
113426,71.26,7,80
113542,71.35,7,80
113657,71.49,7,80
113774,71.26,7,80
113890,71.07,7,80
114006,71.05,7,80
114121,70.98,7,80
114238,70.89,7,80
114354,70.99,7,80
114469,71.15,7,80
114585,71.32,7,80
114702,70.93,7,80
114818,71.23,7,80
114933,70.72,7,80
115049,70.87,7,80
115165,70.51,7,80
115280,70.69,7,80
115397,70.71,7,80
115513,70.8,7,80
115629,70.78,7,80
115744,70.8,7,80
115860,71.06,7,80
115976,71.19,7,80
116092,70.52,7,80
116208,70.44,7,80
116324,70.53,7,80
116440,70.44,7,80
116555,70.61,7,80
116671,70.8,7,80
116787,70.6,7,80
116902,70.65,7,80
117018,70.94,7,80
117135,71.12,7,80
117251,70.62,7,80
117366,70.45,7,80
117482,70.71,7,80
117598,70.71,7,80
117713,71.11,7,80
117829,70.61,7,80
117945,70.6,7,80
118062,70.96,7,80
118177,70.62,7,80
118293,70.53,7,80
118409,70.45,7,80
118524,70.44,7,80
118640,70.96,7,80
118756,70.77,7,80
118872,71.01,7,80
118988,70.84,7,80
119104,70.42,7,80
119220,70.4,7,80
119335,70.05,7,80
119451,70.14,7,80
119566,70.37,7,80
119682,70.53,7,80
119797,70.36,7,80
119913,70.55,7,80
120030,70.48,7,80
120145,70.73,7,80
120261,70.65,7,80
120377,70.76,7,80
120493,70.44,7,80
120608,70.62,7,80
120724,70.72,7,80
120840,70.85,7,80
120955,70.35,7,80
121071,70.74,7,80
121188,70.62,7,80
121304,70.51,7,80
121419,70.77,7,80
121535,70.69,7,80
121651,70.52,7,80
121766,70.34,7,80
121882,70.61,7,80
121998,70.91,7,80
122114,70.88,7,80
122229,70.5,7,80
122345,71.25,7,80
122462,70.53,7,80
122577,70.62,7,80
122693,70.54,7,80
122809,70.63,7,80
122925,70.54,7,80
123040,71.07,7,80
123156,70.96,7,80
123273,70.82,7,80
123388,71.16,7,80
123504,70.75,7,80
123620,71.09,7,80
123736,71.07,7,80
123852,70.89,7,80
123968,70.9,7,80
124084,70.64,7,80
124199,70.87,7,80
124315,70.8,7,80
124431,70.97,7,80
124548,71.13,7,80
124663,71.45,7,80
124779,71.52,7,80
124896,72.79,7,80
125012,71.29,7,80
125128,70.98,7,80
125245,71.04,7,80
125361,70.71,7,80
125476,71.4,7,80
125592,71.29,7,80
125709,71.18,7,80
125825,71.65,7,80
125941,74.4,7,80
126058,71.5,7,80
126175,71.25,7,80
126290,74.33,7,80
126408,74.66,7,80
126525,72.4,7,80
126642,77.34,7,80
126760,76.63,7,80
126878,71.96,7,80
126995,77.98,7,80
127114,77.95,7,80
127233,77.95,7,80
127351,77.96,7,80
127470,77.98,7,80
127589,77.97,7,80
127708,78.07,7,80
127826,78.08,7,80
127945,78.17,7,80
128064,78.24,7,80
128183,78.23,7,80
128302,78.22,7,80
128420,78.3,7,80
128540,78.32,7,80
128659,78.23,7,80
128778,78.16,7,80
128897,78.16,7,80
129015,78.1,7,80
129134,78.06,7,80
129253,78.06,7,80
