timestamp_ms ,valid_samples ,distance_cm,90
16017,91.21,7,90
16141,91.65,7,90
16266,92.71,4,90
17597,92.66,7,90
17722,91.65,7,90
17847,91.62,7,90
17971,91.7,7,90
18096,92.01,7,90
18220,91.98,7,90
18344,91.37,7,90
18468,90.57,7,90
18592,89.51,7,90
18716,88.84,7,90
18839,88.39,7,90
18962,88.52,7,90
19086,88.34,7,90
19209,88.26,7,90
19332,88.15,7,90
19454,88.14,7,90
19577,88.07,7,90
19700,88.05,7,90
19823,88.0,7,90
19946,88.04,7,90
20069,88.04,7,90
20192,87.95,7,90
20315,87.8,7,90
20438,87.81,7,90
20560,87.69,7,90
20683,87.53,7,90
20806,87.43,7,90
20929,87.45,7,90
21051,87.47,7,90
21174,87.59,7,90
21297,87.47,7,90
21420,87.51,7,90
21542,87.76,7,90
21664,88.02,7,90
21787,88.33,7,90
21910,88.34,7,90
22034,88.15,7,90
22157,88.02,7,90
22280,87.96,7,90
22403,88.02,7,90
22525,87.97,7,90
22648,87.97,7,90
22771,87.97,7,90
22894,87.98,7,90
23017,88.0,7,90
23140,87.99,7,90
23263,87.97,7,90
23386,87.97,7,90
23508,88.03,7,90
23631,88.14,7,90
23754,88.22,7,90
23877,88.36,7,90
24000,88.24,7,90
24123,88.15,7,90
24246,88.31,7,90
24369,88.13,7,90
24492,87.98,7,90
24614,87.84,7,90
24737,87.78,7,90
24860,87.93,7,90
24983,88.31,7,90
25106,88.12,7,90
25229,87.9,7,90
25352,87.9,7,90
25475,88.04,7,90
25597,88.04,7,90
25720,88.06,7,90
25843,88.49,7,90
25966,88.15,7,90
26090,88.09,7,90
26213,87.97,7,90
26336,88.05,7,90
26459,88.01,7,90
26582,88.02,7,90
26704,88.05,7,90
26827,88.19,7,90
26950,88.03,7,90
27073,88.05,7,90
27196,88.07,7,90
27319,88.49,7,90
27442,88.39,7,90
27565,88.67,7,90
27687,88.78,7,90
27811,88.74,7,90
27934,88.61,7,90
28057,88.27,7,90
28180,87.97,7,90
28303,87.94,7,90
28426,87.98,7,90
28549,88.0,7,90
28672,88.05,7,90
28794,87.98,7,90
28917,87.85,7,90
29040,87.69,7,90
29163,87.69,7,90
29286,87.92,7,90
29409,87.96,7,90
29532,87.94,7,90
29655,87.94,7,90
29777,87.95,7,90
29900,87.89,7,90
30023,87.79,7,90
30146,87.88,7,90
30269,87.94,7,90
30392,87.98,7,90
30515,88.04,7,90
30638,87.96,7,90
30760,87.89,7,90
30883,87.97,7,90
31006,88.06,7,90
31129,88.2,7,90
31252,88.1,7,90
31375,88.02,7,90
31498,87.97,7,90
31621,87.97,7,90
31744,87.9,7,90
31866,87.82,7,90
31989,87.89,7,90
32112,87.87,7,90
32235,87.97,7,90
32358,88.06,7,90
32481,88.13,7,90
32604,87.96,7,90
32727,87.78,7,90
32849,87.74,7,90
32972,87.76,7,90
33095,87.72,7,90
33218,87.68,7,90
33341,87.6,7,90
33464,87.52,7,90
33587,87.43,7,90
33709,87.42,7,90
33831,87.49,7,90
33954,87.52,7,90
34077,87.55,7,90
34199,87.65,7,90
34322,87.78,7,90
34445,87.87,7,90
34568,87.94,7,90
34691,88.18,7,90
34813,88.15,7,90
34936,88.61,7,90
35060,88.6,7,90
35183,88.69,7,90
35306,88.7,7,90
35429,88.69,7,90
35553,88.69,7,90
35676,88.6,7,90
35799,88.67,7,90
35921,88.7,7,90
36045,88.69,7,90
36168,88.77,7,90
36291,88.68,7,90
36415,88.39,7,90
36538,88.32,7,90
36661,88.36,7,90
36784,88.06,7,90
36907,88.02,7,90
37029,87.96,7,90
37152,87.96,7,90
37275,87.96,7,90
37398,87.84,7,90
37521,87.68,7,90
37644,87.63,7,90
37767,87.7,7,90
37890,87.75,7,90
38012,87.71,7,90
38135,87.6,7,90
38258,87.61,7,90
38380,87.64,7,90
38503,87.65,7,90
38626,87.73,7,90
38749,87.83,7,90
38872,87.88,7,90
38994,87.87,7,90
39117,87.72,7,90
39240,87.63,7,90
39363,87.68,7,90
39486,87.67,7,90
39608,87.86,7,90
39731,87.88,7,90
39854,87.85,7,90
39976,87.91,7,90
40099,87.97,7,90
40222,88.01,7,90
40345,88.05,7,90
40468,87.88,7,90
40591,87.87,7,90
40714,87.84,7,90
40837,87.84,7,90
40960,87.89,7,90
41082,87.97,7,90
41205,87.98,7,90
41328,87.97,7,90
41451,87.95,7,90
41574,87.8,7,90
41697,87.69,7,90
41820,87.52,7,90
41943,87.56,7,90
42064,87.7,7,90
42187,87.8,7,90
42310,87.78,7,90
42433,87.8,7,90
42556,87.83,7,90
42679,87.89,7,90
42802,87.8,7,90
42925,87.8,7,90
43047,87.91,7,90
43170,88.26,7,90
43293,88.01,7,90
43416,88.41,7,90
43539,88.42,7,90
43662,88.07,7,90
43785,88.06,7,90
43908,88.35,7,90
44030,88.12,7,90
44154,88.23,7,90
44277,88.54,7,90
44400,88.75,7,90
44523,88.76,7,90
44646,88.79,7,90
44770,88.7,7,90
44893,88.75,7,90
45016,88.78,7,90
45139,88.79,7,90
45262,88.68,7,90
45385,88.59,7,90
45509,88.16,7,90
45632,87.89,7,90
45755,87.96,7,90
45878,88.58,7,90
46001,88.6,7,90
46124,88.56,7,90
46246,88.44,7,90
46369,88.44,7,90
46493,88.24,7,90
46616,87.99,7,90
46739,87.91,7,90
46862,87.9,7,90
46985,88.09,7,90
47108,88.24,7,90
47230,88.15,7,90
47353,88.24,7,90
47476,88.5,7,90
47599,88.3,7,90
47722,88.21,7,90
47845,87.97,7,90
47968,88.03,7,90
48091,88.56,7,90
48215,88.8,7,90
48337,89.3,7,90
48460,89.74,7,90
48584,89.77,7,90
48708,89.38,7,90
48831,88.71,7,90
48955,88.39,7,90
49078,88.43,7,90
49201,88.51,7,90
49324,88.56,7,90
49446,88.5,7,90
49570,88.18,7,90
49693,87.96,7,90
49816,87.88,7,90
49939,87.79,7,90
50062,87.82,7,90
50185,87.94,7,90
50308,88.51,7,90
50430,88.44,7,90
50553,88.61,7,90
50676,88.41,7,90
50799,88.04,7,90
50922,88.31,7,90
51046,88.29,7,90
51169,88.12,7,90
51292,88.05,7,90
51415,88.05,7,90
51537,88.15,7,90
51660,88.23,7,90
51783,88.11,7,90
51906,88.34,7,90
52029,88.22,7,90
52152,88.08,7,90
52276,87.98,7,90
52399,87.98,7,90
52520,87.97,7,90
52643,87.9,7,90
52766,87.88,7,90
52889,87.79,7,90
53012,87.75,7,90
53135,87.79,7,90
53258,87.79,7,90
53381,87.79,7,90
53504,87.8,7,90
53626,87.79,7,90
53749,87.83,7,90
53872,87.88,7,90
53995,87.91,7,90
54118,87.9,7,90
54241,87.95,7,90
54364,87.98,7,90
54487,87.99,7,90
54609,87.98,7,90
54731,87.98,7,90
54854,87.97,7,90
54977,87.97,7,90
55100,88.07,7,90
55223,88.28,7,90
55347,88.15,7,90
55470,88.27,7,90
55592,88.07,7,90
55715,88.28,7,90
55838,88.4,7,90
55961,88.61,7,90
56084,88.49,7,90
56207,88.15,7,90
56331,88.33,7,90
56454,88.53,7,90
56577,88.61,7,90
56699,88.64,7,90
56822,88.7,7,90
56946,88.7,7,90
57069,88.69,7,90
57192,88.65,7,90
57315,88.61,7,90
57439,88.53,7,90
57562,88.15,7,90
57684,88.14,7,90
57807,88.05,7,90
57930,87.98,7,90
58053,87.98,7,90
58176,87.98,7,90
58299,87.98,7,90
58422,87.94,7,90
58545,87.98,7,90
58668,87.88,7,90
58790,87.88,7,90
58913,87.88,7,90
59036,87.88,7,90
59159,87.76,7,90
59282,87.63,7,90
59405,87.48,7,90
59527,87.4,7,90
59650,87.48,7,90
59772,87.72,7,90
59895,87.96,7,90
60018,88.05,7,90
60141,88.07,7,90
60264,88.28,7,90
60387,87.99,7,90
60510,88.07,7,90
60633,88.14,7,90
60755,88.08,7,90
60878,88.46,7,90
61001,88.63,7,90
61124,88.71,7,90
61248,88.7,7,90
61371,88.69,7,90
61494,88.69,7,90
61618,88.69,7,90
61741,88.69,7,90
61863,88.67,7,90
61986,88.69,7,90
62110,88.69,7,90
62233,88.7,7,90
62356,88.68,7,90
62479,88.61,7,90
62603,88.61,7,90
62726,88.32,7,90
62849,88.59,7,90
62971,88.69,7,90
63095,88.7,7,90
63218,88.74,7,90
63341,88.78,7,90
63464,88.77,7,90
63588,88.77,7,90
63711,88.78,7,90
63834,88.78,7,90
63958,88.79,7,90
64080,88.77,7,90
64203,88.69,7,90
64327,88.69,7,90
64450,88.6,7,90
64573,88.48,7,90
64696,88.36,7,90
64819,88.15,7,90
64943,88.48,7,90
65065,88.59,7,90
65188,88.62,7,90
65311,88.69,7,90
65435,88.67,7,90
65558,88.56,7,90
65681,88.52,7,90
65804,88.53,7,90
65927,88.6,7,90
66051,88.59,7,90
66173,88.6,7,90
66296,88.63,7,90
66419,88.68,7,90
66543,88.62,7,90
66666,88.6,7,90
66789,88.57,7,90
66912,88.33,7,90
67036,88.6,7,90
67159,88.61,7,90
67281,88.7,7,90
67404,88.69,7,90
67527,88.77,7,90
67651,88.9,7,90
67774,88.73,7,90
67898,88.69,7,90
68021,88.67,7,90
68144,88.59,7,90
68267,88.51,7,90
68390,88.39,7,90
68513,88.6,7,90
68636,88.57,7,90
68759,88.57,7,90
68882,88.54,7,90
69006,88.38,7,90
69129,88.32,7,90
69252,88.45,7,90
69374,88.31,7,90
69497,88.31,7,90
69621,88.59,7,90
69744,88.23,7,90
69867,88.09,7,90
69990,88.05,7,90
70113,87.98,7,90
70236,87.93,7,90
70359,87.89,7,90
70481,87.97,7,90
70604,87.97,7,90
70727,87.97,7,90
70850,88.04,7,90
70973,87.97,7,90
71096,87.97,7,90
71219,87.97,7,90
71342,87.97,7,90
71464,88.01,7,90
71587,87.98,7,90
71710,87.98,7,90
71833,87.97,7,90
71956,87.91,7,90
72079,87.88,7,90
72202,87.84,7,90
72325,87.69,7,90
72448,87.51,7,90
72569,87.3,7,90
72692,87.17,7,90
72815,87.26,7,90
72938,87.36,7,90
73060,87.48,7,90
73183,87.63,7,90
73306,87.84,7,90
73428,88.02,7,90
73551,88.57,7,90
73674,88.65,7,90
73797,88.69,7,90
73920,88.7,7,90
74044,89.15,7,90
74167,89.2,7,90
74291,89.33,7,90
74414,89.69,7,90
74537,89.58,7,90
74660,89.25,7,90
74784,89.25,7,90
74907,89.18,7,90
75031,88.93,7,90
75154,88.79,7,90
75278,88.7,7,90
75401,88.68,7,90
75524,88.58,7,90
75646,88.6,7,90
75770,88.64,7,90
75893,88.7,7,90
76016,88.68,7,90
76139,88.69,7,90
76263,88.7,7,90
76386,88.69,7,90
76509,88.67,7,90
76632,88.7,7,90
76755,89.0,7,90
76878,89.14,7,90
77002,88.87,7,90
77125,88.78,7,90
77248,89.23,7,90
77372,89.27,7,90
77495,89.3,7,90
77619,89.28,7,90
77742,89.23,7,90
77865,89.22,7,90
77988,89.24,7,90
78112,89.23,7,90
78235,89.19,7,90
78359,89.04,7,90
78482,88.75,7,90
78605,89.21,7,90
78729,88.86,7,90
78852,88.79,7,90
78976,89.06,7,90
79098,89.21,7,90
79222,89.23,7,90
79345,89.23,7,90
79468,89.21,7,90
79592,89.31,7,90
79715,89.69,7,90
79839,89.82,7,90
79963,90.08,7,90
80087,89.99,7,90
80209,89.8,7,90
80333,89.51,7,90
80457,89.21,7,90
80580,89.22,7,90
80704,88.79,7,90
80827,88.76,7,90
80950,88.77,7,90
81074,88.77,7,90
81197,88.93,7,90
81319,89.15,7,90
81443,89.08,7,90
81566,89.01,7,90
81690,89.15,7,90
81813,88.87,7,90
81937,88.87,7,90
82060,88.84,7,90
82183,89.26,7,90
82307,89.32,7,90
82429,89.32,7,90
82553,89.4,7,90
82676,89.78,7,90
82800,89.76,7,90
82924,89.77,7,90
83047,89.77,7,90
83171,89.74,7,90
83295,89.33,7,90
83418,89.33,7,90
83542,89.25,7,90
83664,89.23,7,90
83788,88.91,7,90
83911,88.75,7,90
84035,88.69,7,90
84158,88.67,7,90
84281,88.69,7,90
84405,88.68,7,90
84528,88.69,7,90
84651,88.67,7,90
84773,88.88,7,90
84897,88.84,7,90
85020,89.06,7,90
85143,89.23,7,90
85267,89.21,7,90
85390,89.25,7,90
85514,89.21,7,90
85637,89.33,7,90
85761,89.32,7,90
85883,89.32,7,90
86007,89.32,7,90
86131,89.32,7,90
86254,89.32,7,90
86378,89.33,7,90
86501,89.32,7,90
86625,89.29,7,90
86748,89.22,7,90
86872,89.2,7,90
86994,88.94,7,90
87118,88.78,7,90
87241,88.78,7,90
87364,88.97,7,90
87488,89.23,7,90
87611,89.23,7,90
87735,89.26,7,90
87858,89.28,7,90
87982,89.3,7,90
88104,89.33,7,90
88228,89.32,7,90
88351,89.31,7,90
88475,89.41,7,90
88598,89.76,7,90
88722,89.77,7,90
88846,89.78,7,90
88969,89.78,7,90
89093,89.78,7,90
89217,89.31,7,90
89339,89.32,7,90
89463,89.41,7,90
89586,89.32,7,90
89710,89.3,7,90
89834,89.32,7,90
89957,89.31,7,90
90081,89.33,7,90
90204,89.32,7,90
90328,89.33,7,90
90450,89.33,7,90
90574,89.33,7,90
90697,89.7,7,90
90821,89.78,7,90
90945,89.76,7,90
91068,89.78,7,90
91192,89.85,7,90
91316,89.88,7,90
91439,90.3,7,90
91563,90.4,7,90
91686,90.48,7,90
91810,90.32,7,90
91934,90.32,7,90
92058,90.11,7,90
92182,89.85,7,90
92306,89.94,7,90
92430,90.08,7,90
92553,89.98,7,90
92677,89.78,7,90
92801,89.6,7,90
92924,89.75,7,90
93047,89.77,7,90
93171,89.77,7,90
93295,89.77,7,90
93418,89.98,7,90
93542,90.21,7,90
93666,90.25,7,90
93790,90.53,7,90
93914,90.77,7,90
94038,91.17,7,90
94161,91.3,7,90
94286,91.21,7,90
94410,91.68,7,90
94535,91.22,7,90
94659,90.86,7,90
94783,90.94,7,90
94907,90.88,7,90
95031,90.83,7,90
95155,90.76,7,90
95280,90.41,7,90
95404,90.31,7,90
95526,90.23,7,90
95650,89.8,7,90
95774,89.33,7,90
95898,89.23,7,90
96021,89.3,7,90
96145,89.4,7,90
96268,89.3,7,90
96392,89.66,7,90
96515,89.67,7,90
96638,89.29,7,90
96762,89.34,7,90
96885,89.31,7,90
97009,89.31,7,90
97132,89.33,7,90
97256,89.3,7,90
97379,89.24,7,90
97503,89.38,7,90
97626,89.28,7,90
97750,89.28,7,90
97872,89.32,7,90
97996,89.66,7,90
98120,89.57,7,90
98243,89.78,7,90
98367,89.78,7,90
98491,89.56,7,90
98614,89.24,7,90
98738,89.21,7,90
98861,89.41,7,90
98984,89.88,7,90
99108,89.79,7,90
99231,89.79,7,90
99355,89.65,7,90
99479,89.37,7,90
99602,89.35,7,90
99726,89.25,7,90
99849,89.25,7,90
99973,89.24,7,90
100096,89.34,7,90
100219,89.38,7,90
100343,89.33,7,90
100466,89.76,7,90
100590,89.79,7,90
100714,89.78,7,90
100838,89.86,7,90
100961,90.32,7,90
101085,91.74,7,90
101210,91.42,7,90
101334,90.69,7,90
101457,90.46,7,90
101581,90.46,7,90
101705,90.47,7,90
101829,90.39,7,90
101953,90.28,7,90
102078,90.21,7,90
102201,90.24,7,90
102325,90.23,7,90
102449,90.5,7,90
102573,90.67,7,90
102696,90.26,7,90
102820,89.78,7,90
102944,89.61,7,90
103068,89.4,7,90
103192,89.46,7,90
103315,89.77,7,90
103439,90.05,7,90
103563,90.69,7,90
103687,90.56,7,90
103811,90.04,7,90
103934,89.79,7,90
104058,89.78,7,90
104181,89.71,7,90
104305,89.74,7,90
104429,89.69,7,90
104553,89.59,7,90
104676,89.32,7,90
104800,89.28,7,90
104924,89.33,7,90
105047,89.22,7,90
105170,89.25,7,90
105293,89.24,7,90
105417,89.21,7,90
105540,89.24,7,90
105664,89.27,7,90
105787,89.51,7,90
105911,89.78,7,90
106035,89.78,7,90
106159,89.4,7,90
106281,89.55,7,90
106405,89.78,7,90
106529,89.88,7,90
106653,89.94,7,90
106776,90.6,7,90
106900,91.42,7,90
107025,91.39,7,90
107149,90.95,7,90
107274,91.29,7,90
107398,91.66,7,90
107522,91.78,7,90
107646,91.39,7,90
107770,91.67,7,90
107895,92.26,7,90
108020,92.1,7,90
108144,90.83,7,90
108269,90.62,7,90
108393,90.61,7,90
108517,91.56,7,90
108642,95.22,7,90
108768,95.24,7,90
108894,95.24,7,90
109020,95.38,7,90
109146,96.31,7,90
109272,96.89,7,90
109399,94.33,7,90
109523,93.33,7,90
109648,93.88,7,90
109774,96.21,7,90
109900,96.85,7,90
110027,96.4,7,90
110153,96.76,7,90
110280,96.71,7,90
110406,95.27,7,90
110532,94.45,7,90
110658,94.35,7,90
110784,94.04,7,90
110909,95.04,7,90
111035,96.07,7,90
111161,95.87,7,90
111287,96.28,7,90
111414,95.88,7,90
111540,96.61,7,90
111666,96.03,7,90
111793,95.42,7,90
111919,96.31,7,90
112045,96.59,7,90
112172,96.75,7,90
112297,97.09,7,90
112424,96.88,7,90
112551,96.05,7,90
112677,95.53,7,90
112803,95.99,7,90
112929,95.82,7,90
113056,95.88,7,90
113182,95.88,7,90
113308,96.54,7,90
113434,96.92,7,90
113561,96.35,7,90
113688,96.77,7,90
113814,97.24,7,90
113941,97.66,7,90
114068,97.37,7,90
114195,97.14,7,90
114321,96.89,7,90
114448,96.4,7,90
114575,96.3,7,90
114701,91.59,7,90
114826,90.86,7,90
114950,90.31,7,90
115074,90.31,7,90
115197,89.87,7,90
115321,88.84,7,90
115444,88.63,7,90
115567,88.65,7,90
115691,88.88,7,90
115814,89.13,7,90
115938,88.68,7,90
116061,88.59,7,90
116184,88.37,7,90
116306,88.63,7,90
116430,88.73,7,90
116553,88.7,7,90
116676,88.52,7,90
116800,88.6,7,90
116923,88.59,7,90
117046,88.69,7,90
117169,88.74,7,90
117293,88.82,7,90
117415,88.66,7,90
117538,88.7,7,90
117662,88.61,7,90
117785,88.46,7,90
117908,88.47,7,90
118032,88.32,7,90
118155,88.52,7,90
118278,88.43,7,90
118401,88.17,7,90
118523,87.95,7,90
118646,88.0,7,90
118770,88.0,7,90
118893,87.8,7,90
119016,87.71,7,90
119139,87.73,7,90
119261,87.94,7,90
119385,87.91,7,90
119507,88.08,7,90
119630,87.98,7,90
119753,88.0,7,90
119876,88.26,7,90
119999,88.24,7,90
120122,88.4,7,90
120245,88.58,7,90
120368,88.61,7,90
120492,88.59,7,90
120614,88.42,7,90
120737,88.54,7,90
120861,88.62,7,90
120984,88.71,7,90
121107,88.7,7,90
121230,88.72,7,90
121354,88.98,7,90
121477,88.64,7,90
121601,88.61,7,90
121723,88.51,7,90
121846,88.05,7,90
121969,88.07,7,90
122092,88.15,7,90
122215,88.53,7,90
122339,88.64,7,90
122462,88.69,7,90
122585,88.7,7,90
122708,88.63,7,90
122831,88.5,7,90
122954,88.22,7,90
123077,88.26,7,90
123201,88.04,7,90
123324,88.25,7,90
123447,88.17,7,90
123570,88.31,7,90
123693,88.07,7,90
123815,87.95,7,90
123938,88.21,7,90
124061,88.5,7,90
124185,88.68,7,90
124308,88.85,7,90
124431,90.26,7,90
124555,90.74,7,90
124679,91.34,7,90
124804,91.2,7,90
124928,90.39,7,90
125051,90.11,7,90
125175,89.85,7,90
125299,89.94,7,90
125423,89.88,7,90
125546,89.78,7,90
125670,89.95,7,90
125794,89.78,7,90
125918,89.55,7,90
126042,89.16,7,90
126164,89.42,7,90
126288,89.85,7,90
126411,90.03,7,90
126535,90.03,7,90
126659,89.56,7,90
126783,89.66,7,90
126906,89.42,7,90
127030,88.94,7,90
127154,88.7,7,90
127277,88.48,7,90
127399,88.4,7,90
127522,88.66,7,90
127646,88.93,7,90
127769,89.19,7,90
127893,89.33,7,90
128016,89.52,7,90
128140,89.72,7,90
128264,90.09,7,90
128388,90.55,7,90
128512,90.47,7,90
128635,90.57,7,90
128759,90.69,7,90
128883,90.47,7,90
129007,90.09,7,90
129131,89.28,7,90
129254,88.66,7,90
129378,88.42,7,90
129501,87.89,7,90
129624,87.87,7,90
129746,87.83,7,90
129869,87.9,7,90
129992,88.32,7,90
130115,88.49,7,90
130238,88.33,7,90
130362,87.71,7,90
130485,87.63,7,90
130607,87.77,7,90
130729,87.71,7,90
130852,87.74,7,90
130975,87.7,7,90
131098,87.64,7,90
131221,87.89,7,90
131344,88.57,7,90
131467,88.86,7,90
131591,88.79,7,90
131714,88.61,7,90
131836,88.61,7,90
131960,88.65,7,90
132083,88.65,7,90
132206,88.7,7,90
132330,88.69,7,90
132453,88.59,7,90
132576,88.53,7,90
132700,88.05,7,90
132823,88.05,7,90
132945,88.44,7,90
133068,88.21,7,90
133191,88.33,7,90
133314,88.09,7,90
133437,88.44,7,90
133561,88.07,7,90
133684,87.95,7,90
133807,87.72,7,90
133929,87.61,7,90
134052,87.6,7,90
134174,87.65,7,90
134297,87.54,7,90
134420,87.69,7,90
134543,87.78,7,90
134666,87.71,7,90
134789,87.71,7,90
134912,87.76,7,90
135034,87.73,7,90
135157,87.79,7,90
135280,87.59,7,90
135403,87.61,7,90
135526,87.7,7,90
135648,87.63,7,90
135771,87.78,7,90
135894,87.8,7,90
136016,87.67,7,90
136139,87.81,7,90
136262,88.0,7,90
136385,88.06,7,90
136508,87.95,7,90
136631,87.82,7,90
136754,87.64,7,90
136877,87.63,7,90
136999,87.52,7,90
137122,87.47,7,90
137245,87.65,7,90
137368,87.63,7,90
137491,87.51,7,90
137614,87.45,7,90
137737,87.37,7,90
137859,87.55,7,90
137981,87.57,7,90
138104,87.6,7,90
138227,87.83,7,90
138350,87.91,7,90
138473,88.1,7,90
138596,88.42,7,90
138719,88.71,7,90
138843,89.5,7,90
138966,89.01,7,90
139089,88.53,7,90
139212,88.55,7,90
139335,88.34,7,90
139458,88.05,7,90
139582,87.81,7,90
139705,87.65,7,90
139828,87.52,7,90
139950,87.54,7,90
140072,87.67,7,90
140195,87.93,7,90
140318,88.02,7,90
140441,87.87,7,90
140564,87.95,7,90
140687,87.95,7,90
140810,87.93,7,90
140933,87.71,7,90
141056,87.79,7,90
141178,87.79,7,90
141301,87.79,7,90
141424,87.67,7,90
141547,87.47,7,90
141670,87.36,7,90
141793,87.53,7,90
141916,87.81,7,90
142039,87.83,7,90
142161,87.71,7,90
142284,87.76,7,90
142407,87.81,7,90
142530,87.77,7,90
142652,88.0,7,90
142776,87.97,7,90
142899,87.48,7,90
143021,87.43,7,90
143143,87.43,7,90
143266,87.7,7,90
143389,87.87,7,90
143512,87.9,7,90
143635,87.91,7,90
143758,87.69,7,90
143881,87.54,7,90
144004,87.79,7,90
144126,87.85,7,90
144249,87.79,7,90
144372,87.83,7,90
144495,87.78,7,90
144618,87.79,7,90
144741,87.78,7,90
144864,87.69,7,90
144987,87.47,7,90
145110,87.43,7,90
145232,87.65,7,90
145354,87.99,7,90
145478,88.65,7,90
145601,89.27,7,90
145724,89.29,7,90
145848,88.64,7,90
145971,88.14,7,90
146094,88.56,7,90
146217,88.57,7,90
146340,88.08,7,90
146463,88.36,7,90
146586,87.95,7,90
146709,87.84,7,90
146832,87.79,7,90
146955,87.77,7,90
147078,87.86,7,90
147201,88.15,7,90
147323,88.43,7,90
147447,88.32,7,90
147570,88.41,7,90
147693,88.27,7,90
147816,88.06,7,90
147939,87.91,7,90
148062,87.68,7,90
148185,87.71,7,90
148307,87.74,7,90
148430,87.94,7,90
148553,88.03,7,90
148676,87.87,7,90
148799,87.81,7,90
148922,87.75,7,90
149045,87.5,7,90
149168,87.66,7,90
149291,88.04,7,90
149413,88.5,7,90
149536,88.06,7,90
149659,87.96,7,90
149782,88.33,7,90
149906,88.61,7,90
150029,88.96,7,90
150152,88.81,7,90
150276,88.78,7,90
150398,89.15,7,90
150522,89.06,7,90
150645,89.18,7,90
150768,89.31,7,90
150892,89.73,7,90
151016,90.1,7,90
151140,91.19,7,90
151264,92.91,7,90
151389,97.26,6,90
151520,98.88,5,90
151652,102.83,4,90
151787,101.77,7,90
151915,101.21,7,90
152044,102.59,4,90
152332,98.85,3,90
153178,97.8,7,90
153305,97.61,7,90
153432,97.33,7,90
153559,97.03,7,90
153686,96.53,7,90
153811,95.94,7,90
153937,92.26,7,90
154062,91.66,7,90
154187,91.97,7,90
154311,90.49,7,90
154436,89.6,7,90
154559,88.9,7,90
154683,88.29,7,90
154806,88.49,7,90
154929,88.13,7,90
155052,87.96,7,90
155174,87.93,7,90
155297,87.87,7,90
155420,87.87,7,90
155543,87.88,7,90
155666,87.8,7,90
155789,87.72,7,90
155912,87.78,7,90
156035,87.89,7,90
156157,88.0,7,90
156280,88.03,7,90
156403,88.15,7,90
156526,88.15,7,90
156649,88.07,7,90
156773,88.14,7,90
156896,88.06,7,90
157019,87.95,7,90
157142,88.24,7,90
157264,87.89,7,90
157387,88.34,7,90
157510,88.01,7,90
157633,88.3,7,90
157756,88.51,7,90
157880,88.67,7,90
158003,88.64,7,90
158126,88.6,7,90
158248,88.4,7,90
158372,88.15,7,90
158495,88.52,7,90
158618,88.5,7,90
158741,88.44,7,90
158864,88.32,7,90
158988,88.04,7,90
159111,88.05,7,90
159234,87.88,7,90
159356,87.96,7,90
159479,87.96,7,90
159602,87.77,7,90
159725,87.71,7,90
159848,87.58,7,90
159971,87.49,7,90
160094,87.6,7,90
160217,87.87,7,90
160339,87.92,7,90
160462,88.0,7,90
160585,88.06,7,90
