timestamp_ms ,valid_samples ,distance_cm,65
13375,62.24,7,65
13488,62.76,7,65
13600,62.45,7,65
13713,63.04,7,65
13826,62.95,7,65
13938,62.96,7,65
13263,62.5,7,65
13375,62.24,7,65
13488,62.76,7,65
13600,62.45,7,65
13713,63.04,7,65
13826,62.95,7,65
13938,62.96,7,65
100,62.4,7,65
211,62.74,7,65
324,62.83,7,65
437,62.54,7,65
548,56.68,7,65
659,55.2,7,65
768,56.85,7,65
878,57.62,7,65
989,55.08,7,65
1097,54.12,7,65
1207,54.13,7,65
1315,54.38,7,65
1425,54.39,7,65
1533,54.44,7,65
1643,54.06,7,65
1752,53.86,7,65
1860,54.05,7,65
1970,54.15,7,65
2078,54.21,7,65
2187,54.22,7,65
2296,54.22,7,65
2405,54.23,7,65
2513,54.47,7,65
2623,54.75,7,65
2732,54.06,7,65
2841,54.05,7,65
2950,53.89,7,65
3059,54.06,7,65
3168,54.74,7,65
3276,54.57,7,65
3386,54.7,7,65
3495,54.91,7,65
3604,54.74,7,65
3714,54.72,7,65
3822,54.74,7,65
3932,54.75,7,65
4041,54.73,7,65
4150,54.74,7,65
4259,54.74,7,65
4368,54.73,7,65
4477,54.72,7,65
4587,54.84,7,65
4696,54.74,7,65
4805,54.74,7,65
4914,54.75,7,65
5023,54.73,7,65
5133,54.74,7,65
5241,54.75,7,65
5351,54.73,7,65
5459,54.75,7,65
5569,54.74,7,65
5679,54.75,7,65
5787,54.74,7,65
5897,54.74,7,65
6005,54.75,7,65
6115,54.75,7,65
6224,54.73,7,65
6333,54.74,7,65
6443,54.74,7,65
6551,54.74,7,65
6661,54.72,7,65
6770,54.75,7,65
6879,54.74,7,65
6988,54.73,7,65
7097,54.74,7,65
7206,54.74,7,65
7316,54.73,7,65
7425,54.74,7,65
7534,54.65,7,65
7643,54.53,7,65
7752,54.65,7,65
7862,54.47,7,65
7970,54.59,7,65
8080,54.64,7,65
8188,54.65,7,65
8298,54.53,7,65
8407,54.67,7,65
8516,54.4,7,65
8625,54.15,7,65
8734,54.21,7,65
8843,54.52,7,65
8952,54.29,7,65
9061,54.03,7,65
9170,54.39,7,65
9279,54.34,7,65
9389,53.89,7,65
9497,53.98,7,65
9606,53.88,7,65
9715,53.89,7,65
9824,53.89,7,65
9932,53.85,7,65
10041,53.88,7,65
10150,53.88,7,65
10259,53.88,7,65
10368,53.88,7,65
10476,53.88,7,65
10586,53.89,7,65
10694,53.87,7,65
10803,53.88,7,65
10912,53.87,7,65
11021,53.85,7,65
11129,53.89,7,65
11239,53.88,7,65
11347,53.88,7,65
11456,53.88,7,65
11565,53.89,7,65
11674,53.89,7,65
11783,53.89,7,65
11891,53.89,7,65
12001,53.89,7,65
12109,53.95,7,65
12218,53.89,7,65
12327,53.96,7,65
12436,53.89,7,65
12545,53.89,7,65
12654,53.95,7,65
12763,53.89,7,65
12871,53.89,7,65
12981,53.89,7,65
13089,53.88,7,65
13198,53.85,7,65
13307,53.88,7,65
13416,53.88,7,65
13524,54.07,7,65
13634,54.23,7,65
13743,54.16,7,65
13851,54.23,7,65
13961,54.07,7,65
14069,54.23,7,65
14179,54.16,7,65
14287,53.88,7,65
14396,53.89,7,65
14505,53.96,7,65
14614,53.89,7,65
14723,53.88,7,65
14832,53.88,7,65
14941,53.88,7,65
15049,54.05,7,65
15159,54.22,7,65
15267,53.88,7,65
15377,53.89,7,65
15485,54.05,7,65
15594,53.88,7,65
15704,53.89,7,65
15812,53.88,7,65
15921,53.87,7,65
16030,53.89,7,65
16139,53.88,7,65
16247,53.86,7,65
16356,53.88,7,65
16465,53.87,7,65
16574,53.85,7,65
16683,53.88,7,65
16792,53.88,7,65
16901,53.85,7,65
17009,53.88,7,65
17119,53.88,7,65
17227,53.88,7,65
17336,53.89,7,65
17445,53.89,7,65
17554,53.89,7,65
17662,53.88,7,65
17771,53.88,7,65
17881,53.89,7,65
17989,53.86,7,65
18098,53.89,7,65
18207,53.89,7,65
18316,53.87,7,65
18424,53.89,7,65
18534,53.89,7,65
18642,53.87,7,65
18751,53.89,7,65
18861,53.88,7,65
18969,53.89,7,65
19078,53.89,7,65
19186,53.88,7,65
19296,53.89,7,65
19404,53.86,7,65
19513,53.89,7,65
19622,53.89,7,65
19731,53.87,7,65
19840,53.88,7,65
19949,53.89,7,65
20058,54.04,7,65
20166,54.2,7,65
20276,53.89,7,65
20384,53.87,7,65
20493,53.88,7,65
20602,53.89,7,65
20711,53.88,7,65
20820,53.89,7,65
20929,53.88,7,65
21038,53.88,7,65
21146,53.89,7,65
21256,53.88,7,65
21364,53.88,7,65
21473,53.88,7,65
21582,53.88,7,65
21691,53.88,7,65
21799,53.88,7,65
21909,53.88,7,65
22018,53.88,7,65
22126,53.88,7,65
22235,53.89,7,65
22344,53.89,7,65
22453,53.89,7,65
22561,53.89,7,65
22671,53.89,7,65
22779,53.88,7,65
22888,53.86,7,65
22998,53.89,7,65
23106,53.89,7,65
23215,53.89,7,65
23323,53.89,7,65
23433,53.88,7,65
23541,53.86,7,65
23650,53.88,7,65
23759,54.05,7,65
23868,53.88,7,65
23976,53.89,7,65
24086,54.06,7,65
24195,53.89,7,65
24303,53.89,7,65
24413,53.88,7,65
24521,53.85,7,65
24630,53.88,7,65
24739,53.89,7,65
24848,53.88,7,65
24956,53.89,7,65
25066,53.89,7,65
25175,53.89,7,65
25283,53.88,7,65
25392,53.89,7,65
25501,53.89,7,65
25610,53.88,7,65
25718,53.88,7,65
25828,53.89,7,65
25936,53.86,7,65
26045,53.89,7,65
26155,53.89,7,65
26263,53.88,7,65
26372,53.89,7,65
26481,53.89,7,65
26590,53.88,7,65
26698,53.89,7,65
26807,53.89,7,65
26916,53.89,7,65
27025,53.88,7,65
27133,53.88,7,65
27243,53.89,7,65
27352,53.89,7,65
27460,53.89,7,65
27570,53.89,7,65
27678,53.88,7,65
27787,53.89,7,65
27896,54.21,7,65
28005,53.96,7,65
28114,53.88,7,65
28223,53.89,7,65
28332,53.89,7,65
28441,53.89,7,65
28550,53.88,7,65
28658,53.86,7,65
28767,53.89,7,65
28876,53.88,7,65
28985,53.86,7,65
29093,53.89,7,65
29203,53.88,7,65
29312,53.88,7,65
29420,53.88,7,65
29530,53.89,7,65
29638,53.88,7,65
29747,53.86,7,65
29855,53.89,7,65
29965,53.89,7,65
30073,53.88,7,65
30182,53.89,7,65
30291,53.89,7,65
30400,53.86,7,65
30509,53.88,7,65
30618,53.89,7,65
30727,53.86,7,65
30835,53.89,7,65
30945,53.89,7,65
31053,53.89,7,65
31162,53.89,7,65
31271,53.89,7,65
31380,53.89,7,65
31489,53.88,7,65
31597,53.88,7,65
31707,53.98,7,65
31815,53.88,7,65
31925,54.53,7,65
32033,54.4,7,65
32143,53.54,7,65
32251,54.09,7,65
32360,53.88,7,65
32470,53.89,7,65
32578,53.85,7,65
32687,53.68,7,65
32795,53.54,7,65
32905,53.53,7,65
33013,53.68,7,65
33122,53.8,7,65
33230,53.8,7,65
33340,53.54,7,65
33448,53.95,7,65
33557,53.96,7,65
33666,61.31,7,65
33777,63.02,7,65
33890,62.85,7,65
34002,62.95,7,65
34115,63.02,7,65
34228,63.08,7,65
34340,63.07,7,65
34453,63.07,7,65
34566,63.11,7,65
34678,63.23,7,65
34791,63.24,7,65
34905,63.24,7,65
35017,63.13,7,65
35130,63.1,7,65
35243,63.1,7,65
35355,63.1,7,65
35468,62.98,7,65
35580,62.97,7,65
35693,63.05,7,65
35806,63.1,7,65
35918,63.1,7,65
36031,63.08,7,65
36144,62.94,7,65
36256,62.96,7,65
36369,63.04,7,65
36482,63.09,7,65
36594,63.11,7,65
36707,63.11,7,65
36819,63.1,7,65
36932,63.02,7,65
37045,63.08,7,65
37157,62.97,7,65
37270,62.71,7,65
37383,62.71,7,65
37494,62.7,7,65
37607,62.53,7,65
37720,62.52,7,65
37832,62.96,7,65
37945,63.05,7,65
38057,62.96,7,65
38170,63.08,7,65
38283,63.11,7,65
38395,63.11,7,65
38508,63.07,7,65
38621,62.96,7,65
38733,62.96,7,65
38846,62.96,7,65
38959,62.95,7,65
39071,62.94,7,65
39184,62.96,7,65
39297,62.96,7,65
39409,62.96,7,65
39522,62.97,7,65
39634,62.94,7,65
39746,62.99,7,65
39859,62.97,7,65
39971,62.96,7,65
40084,62.96,7,65
40197,62.96,7,65
40309,62.96,7,65
40422,62.94,7,65
40535,62.96,7,65
40647,62.94,7,65
40760,62.95,7,65
40872,62.94,7,65
40985,62.91,7,65
41098,62.94,7,65
41210,62.95,7,65
41323,62.96,7,65
41436,62.95,7,65
41548,62.96,7,65
41661,62.95,7,65
41774,62.96,7,65
41886,62.95,7,65
41999,62.96,7,65
42112,62.96,7,65
42224,62.96,7,65
42337,62.95,7,65
42449,62.96,7,65
42562,62.96,7,65
42675,62.96,7,65
42787,62.93,7,65
42900,62.96,7,65
43012,62.96,7,65
43124,62.96,7,65
43237,62.97,7,65
43350,62.97,7,65
43462,62.96,7,65
43575,62.96,7,65
43687,62.96,7,65
43800,62.95,7,65
43913,62.94,7,65
44025,62.96,7,65
44138,63.02,7,65
44251,62.94,7,65
44363,62.96,7,65
44476,62.96,7,65
44589,62.96,7,65
44701,62.9,7,65
44814,62.96,7,65
44926,62.96,7,65
45039,62.97,7,65
45152,62.97,7,65
45264,62.97,7,65
45377,62.97,7,65
45490,62.96,7,65
45602,63.08,7,65
45715,62.96,7,65
45828,62.96,7,65
45940,62.96,7,65
46053,62.96,7,65
46166,62.97,7,65
46278,63.05,7,65
46391,63.01,7,65
46503,62.97,7,65
46616,62.96,7,65
46729,63.05,7,65
46840,63.1,7,65
46954,63.1,7,65
47067,63.09,7,65
47179,63.1,7,65
47292,63.1,7,65
47405,63.1,7,65
47517,63.09,7,65
47630,63.1,7,65
47742,63.09,7,65
47855,63.13,7,65
47968,63.09,7,65
48080,63.1,7,65
48193,63.05,7,65
48306,62.96,7,65
48418,62.96,7,65
48531,62.97,7,65
48644,62.82,7,65
48756,62.81,7,65
48869,62.81,7,65
48980,62.95,7,65
49093,62.95,7,65
49206,62.96,7,65
49318,62.96,7,65
49431,62.96,7,65
49544,62.93,7,65
49656,62.93,7,65
49769,63.15,7,65
49882,62.99,7,65
49994,62.93,7,65
50107,62.94,7,65
50220,62.96,7,65
50332,62.96,7,65
50445,62.97,7,65
50557,63.1,7,65
50670,63.08,7,65
50783,63.08,7,65
50895,63.06,7,65
51008,63.09,7,65
51121,63.09,7,65
51233,63.08,7,65
51346,63.08,7,65
51459,63.1,7,65
51571,63.06,7,65
51684,63.1,7,65
51796,63.08,7,65
51909,63.1,7,65
52022,63.09,7,65
52134,63.08,7,65
52247,63.0,7,65
52360,62.96,7,65
52472,62.96,7,65
52585,62.97,7,65
52698,62.95,7,65
52810,62.94,7,65
52923,62.96,7,65
53036,62.82,7,65
53148,62.96,7,65
53261,62.85,7,65
53372,62.95,7,65
53485,62.87,7,65
53598,62.96,7,65
53710,62.96,7,65
53823,62.96,7,65
53936,62.94,7,65
54048,62.94,7,65
54161,62.93,7,65
54274,62.93,7,65
54386,62.96,7,65
54499,62.98,7,65
54611,63.17,7,65
54724,62.99,7,65
54837,62.93,7,65
54949,62.96,7,65
55062,63.02,7,65
55175,62.82,7,65
55287,62.82,7,65
55400,62.83,7,65
55513,62.81,7,65
55625,62.82,7,65
55738,62.82,7,65
55849,62.82,7,65
55962,62.82,7,65
56075,62.8,7,65
56187,62.82,7,65
56300,62.82,7,65
56413,62.82,7,65
56525,62.82,7,65
