timestamp_ms ,valid_samples ,distance_cm,50
3411,49.07,7,50
23519,49.97,7,50
22865,56.71,7,50
22975,57.08,7,50
23086,58.17,7,50
23195,51.96,7,50
23304,49.09,7,50
23411,49.07,7,50
23519,49.97,7,50
22865,56.71,7,50
22975,57.08,7,50
23086,58.17,7,50
23195,51.96,7,50
23304,49.09,7,50
23411,49.07,7,50
23519,49.97,7,50
100,48.57,7,50
206,49.09,7,50
313,48.87,7,50
419,48.97,7,50
526,49.09,7,50
633,49.34,7,50
740,49.09,7,50
846,49.61,7,50
954,49.58,7,50
1060,49.61,7,50
1168,49.58,7,50
1274,49.6,7,50
1382,49.59,7,50
1489,50.29,7,50
1596,50.28,7,50
1703,49.61,7,50
1811,49.61,7,50
1917,49.6,7,50
2025,49.61,7,50
2132,49.61,7,50
2239,49.59,7,50
2347,49.61,7,50
2453,50.62,7,50
2561,49.59,7,50
2668,49.62,7,50
2775,49.61,7,50
2882,49.58,7,50
2989,50.12,7,50
3096,49.58,7,50
3204,49.78,7,50
3310,50.81,7,50
3418,50.61,7,50
3525,50.8,7,50
3633,51.3,7,50
3741,51.31,7,50
3849,51.65,7,50
3956,52.48,7,50
4065,51.83,7,50
4172,52.67,7,50
4281,55.85,7,50
4390,53.72,7,50
4500,52.16,7,50
4609,57.06,7,50
4718,57.33,7,50
4828,56.99,7,50
4938,54.41,7,50
5047,55.22,7,50
5156,53.29,7,50
5265,52.67,7,50
5373,52.15,7,50
5481,52.84,7,50
5590,53.02,7,50
5698,53.01,7,50
5807,53.01,7,50
5915,53.02,7,50
6024,53.55,7,50
6132,54.38,7,50
6241,54.55,7,50
6350,54.86,7,50
6459,54.09,7,50
6568,54.1,7,50
6677,54.99,7,50
6787,54.2,7,50
6895,54.4,7,50
7005,54.37,7,50
7113,53.88,7,50
7223,53.95,7,50
7331,54.12,7,50
7440,53.92,7,50
7549,54.06,7,50
7658,54.23,7,50
7767,53.81,7,50
7876,54.23,7,50
7985,54.22,7,50
8093,54.22,7,50
8203,53.37,7,50
8311,53.88,7,50
8420,55.07,7,50
8529,55.05,7,50
8639,54.88,7,50
8748,54.88,7,50
8857,54.86,7,50
8967,54.69,7,50
9075,55.09,7,50
9185,55.31,7,50
9294,55.15,7,50
9404,55.15,7,50
9512,55.09,7,50
9622,55.08,7,50
9732,55.08,7,50
9841,55.08,7,50
9950,55.14,7,50
10059,55.08,7,50
10169,55.08,7,50
10278,55.09,7,50
10387,55.71,7,50
10498,55.06,7,50
10606,55.08,7,50
10716,55.07,7,50
10825,54.91,7,50
10935,55.08,7,50
11043,55.05,7,50
11153,54.55,7,50
11262,54.2,7,50
11371,54.22,7,50
11481,54.22,7,50
11589,54.23,7,50
11699,54.22,7,50
11807,54.56,7,50
11917,55.07,7,50
12025,54.73,7,50
12135,55.08,7,50
12244,55.08,7,50
12354,55.23,7,50
12464,56.73,7,50
12573,56.35,7,50
12683,56.53,7,50
12793,56.36,7,50
12903,56.26,7,50
13012,56.24,7,50
13122,55.5,7,50
13232,55.24,7,50
13341,55.07,7,50
13451,55.05,7,50
13560,55.07,7,50
13670,55.07,7,50
13778,55.4,7,50
13888,55.46,7,50
13998,55.08,7,50
14107,55.32,7,50
